start,accuracy_gabor,delta,orientation,pressed_gabor,expected_gabor,rt_gabor,trial,participant,response condition,date,expName,
0.04,1,0.04,90,x,x,0.5352558810354822,0,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.03835,0,n,n,0.4950349778710006,1,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.0367,90,x,x,0.3986344461172848,2,9,1,2021_Jun_09_1125,Motor,
0.035,0,0.035,0,x,n,0.3324318471040897,3,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.03665,0,n,n,0.6121227178364279,4,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.035050000000000005,90,x,x,0.6370177151065946,5,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.035,0,n,n,0.4848315310009639,6,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.033400000000000006,90,x,x,0.6316963480012419,7,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.03175000000000001,0,n,n,0.47528893510479975,8,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.035,90,x,x,0.40216295256414014,9,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.035,0,n,n,0.44815833390293847,10,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.03010000000000001,0,n,n,0.3747950440401837,11,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.033350000000000005,0,n,n,0.46559312622775906,12,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.02845000000000001,90,x,x,0.44553412963068695,13,9,1,2021_Jun_09_1125,Motor,
0.035,0,0.033350000000000005,0,x,n,0.42799028345598344,14,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.02680000000000001,0,n,n,0.4970559300327295,15,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.025150000000000013,0,n,n,0.60281781325466,16,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.035,90,x,x,0.6406257079861462,17,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.023500000000000014,0,n,n,1.2500750705203245,18,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.035,90,x,x,0.5890328689838498,19,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.021850000000000015,90,x,x,0.5436952666786965,20,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.020200000000000017,90,x,x,0.5715074544450545,21,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.035,90,x,x,0.5703285976824191,22,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.018550000000000018,0,n,n,0.4491428904957502,23,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.033350000000000005,90,x,x,0.3770556074796332,24,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.01690000000000002,0,n,n,0.36774763095854723,25,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.033350000000000005,0,n,n,0.4146331067522624,26,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.033350000000000005,90,x,x,0.5594500921197323,27,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.015250000000000019,90,x,x,0.7702031857543261,28,9,1,2021_Jun_09_1125,Motor,
0.04,0,0.013600000000000018,90,n,x,0.7290353572552704,29,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.031700000000000006,0,n,n,0.49775671621955553,30,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.015250000000000019,90,x,x,0.8066106600908824,31,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.031700000000000006,90,x,x,0.39628978833570727,32,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.031700000000000006,0,n,n,0.4131647196973063,33,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.015250000000000019,90,x,x,0.4351640300474173,34,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.030050000000000007,90,x,x,0.558799608942536,35,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.015250000000000019,0,n,n,0.4374668326536266,36,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.030050000000000007,90,x,x,0.5863111306352948,37,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.013600000000000018,0,n,n,0.9521480152579898,38,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.013600000000000018,90,x,x,0.53580307025004,39,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.030050000000000007,0,n,n,0.4957864510570289,40,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.013600000000000018,90,x,x,0.5374911009748757,41,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.02840000000000001,0,n,n,0.5384061549384569,42,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.02840000000000001,90,x,x,0.5301330380179934,43,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.011950000000000018,0,n,n,0.4018795661504555,44,9,1,2021_Jun_09_1125,Motor,
0.04,1,0.011950000000000018,0,n,n,0.5876670079078394,45,9,1,2021_Jun_09_1125,Motor,
0.035,1,0.02840000000000001,90,x,x,0.5374784292253025,46,9,1,2021_Jun_09_1125,Motor,
