start,accuracy_gabor,delta,orientation,pressed_gabor,expected_gabor,rt_gabor,trial,participant,response condition,date,expName,
0.035,1,0.035,90,x,x,1.1582477308674584,0,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.025,90,x,x,0.7490247443637941,1,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.033350000000000005,0,n,n,0.7837810542936836,2,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.023350000000000003,90,x,x,1.0265798680510443,3,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.031700000000000006,0,n,n,0.639458963999914,4,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.021700000000000004,90,x,x,0.7791777017720278,5,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.030050000000000007,0,n,n,0.6090368249001585,6,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.020050000000000005,90,x,x,0.6706179927800804,7,7,1,2021_Jun_11_1543,Motor,
0.025,0,0.018400000000000007,0,x,n,0.6735943512549056,8,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.02840000000000001,0,n,n,0.5802178720515485,9,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.02675000000000001,90,x,x,0.5152659810788691,10,7,1,2021_Jun_11_1543,Motor,
0.025,0,0.020050000000000005,90,n,x,0.6000317181279797,11,7,1,2021_Jun_11_1543,Motor,
0.035,0,0.02510000000000001,0,x,n,0.6487309484833759,12,7,1,2021_Jun_11_1543,Motor,
0.025,0,0.021700000000000004,90,n,x,0.7324798622527169,13,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.02675000000000001,90,x,x,0.7081970625019949,14,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.023350000000000003,90,x,x,0.5580781579217273,15,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.023350000000000003,90,x,x,0.6488949150772214,16,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.02675000000000001,90,x,x,0.8246290879809521,17,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.02675000000000001,90,x,x,0.5535619726525738,18,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.023350000000000003,0,n,n,0.6052291135550831,19,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.021700000000000004,90,x,x,0.5700895749118899,20,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.02510000000000001,90,x,x,0.700743686422129,21,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.021700000000000004,0,n,n,0.5706624979983417,22,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.02510000000000001,90,x,x,0.7373474045086823,23,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.021700000000000004,0,n,n,0.589195715057599,24,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.02510000000000001,90,x,x,0.6310617240145575,25,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.023450000000000013,90,x,x,0.6477083652530382,26,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.020050000000000005,90,x,x,0.5715952259993173,27,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.020050000000000005,0,n,n,0.5224478714869747,28,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.023450000000000013,90,x,x,0.7302238815999544,29,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.020050000000000005,0,n,n,0.7277567027584837,30,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.018400000000000007,90,x,x,0.45757277985580913,31,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.023450000000000013,0,n,n,0.46828628797686633,32,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.021800000000000014,90,x,x,0.5871751243861354,33,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.018400000000000007,0,n,n,0.5209214845774568,34,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.021800000000000014,0,n,n,0.5817388830072332,35,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.018400000000000007,90,x,x,0.4925917435332394,36,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.016750000000000008,90,x,x,0.6582367869613108,37,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.021800000000000014,0,n,n,0.510087401490523,38,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.020150000000000015,0,n,n,0.5387992192579532,39,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.016750000000000008,0,n,n,0.5716927611629217,40,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.016750000000000008,90,x,x,0.6623766554578197,41,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.020150000000000015,0,n,n,0.6292081719107046,42,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.020150000000000015,90,x,x,0.5300083826481341,43,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.015100000000000008,90,x,x,0.5379790022921043,44,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.015100000000000008,0,n,n,0.6056369180578258,45,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.018500000000000016,0,n,n,0.5593964186163021,46,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.015100000000000008,90,x,x,0.3911720693082543,47,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.018500000000000016,0,n,n,0.49305945152207187,48,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.018500000000000016,90,x,x,0.4188048563295297,49,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.013450000000000007,90,x,x,1.0275882434033292,50,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.013450000000000007,90,x,x,0.7924048523359488,51,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.016850000000000018,0,n,n,0.5139454164041126,52,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.013450000000000007,0,n,n,0.6550665101495952,53,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.016850000000000018,90,x,x,0.4906379682888655,54,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.016850000000000018,90,x,x,0.7045030141821371,55,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.011800000000000007,0,n,n,0.6743953683852624,56,7,1,2021_Jun_11_1543,Motor,
0.035,1,0.015200000000000017,90,x,x,0.5370693140935145,57,7,1,2021_Jun_11_1543,Motor,
0.025,1,0.011800000000000007,90,x,x,1.2329542901840114,58,7,1,2021_Jun_11_1543,Motor,
