2,1,feet1,1,cue,white,-1.0,-1,-1,c,c,-1.0,0.5558791782041226,-1,1,none,none,-1,-1,-1.0,0,12979,10:44:57.612808,feet
2,2,feet1,1,gabor,0,0.016072166246627374,3,3,-1,q,0.3616943252031888,-1.0,1,-1,congruent,hit,q,3,1.3566186762222971,2933,12979,10:44:57.612808,feet
2,3,feet1,1,cue,white,-1.0,-1,-1,c,c,-1.0,0.4883820322484098,-1,1,none,none,-1,-1,-1.0,7899,12979,10:44:57.612808,feet
2,4,feet1,1,gabor,90,0.016072166246627374,4,4,-1,c,0.6103681016697919,-1.0,1,-1,congruent,CR,q,1,1.087260228577179,10832,12979,10:44:57.612808,feet
2,5,feet1,1,cue,black,-1.0,-1,-1,q,q,-1.0,0.4099314222912653,-1,1,none,none,-1,-1,-1.0,15882,12979,10:44:57.612808,feet
2,6,feet1,1,gabor,0,0.016072166246627374,3,3,-1,q,0.502752669822712,-1.0,1,-1,congruent,hit,3,4,2.068735530579488,18732,12979,10:44:57.612808,feet
2,7,feet1,1,cue,black,-1.0,-1,-1,q,q,-1.0,0.2754551399489173,-1,1,none,none,-1,-1,-1.0,24649,12979,10:44:57.612808,feet
2,8,feet1,1,cue,white,-1.0,-1,-1,c,c,-1.0,0.4993366482358397,-1,1,none,none,-1,-1,-1.0,27466,12979,10:44:57.612808,feet
2,9,feet1,1,gabor,0,0.016072166246627374,3,3,-1,c,0.35803907458694084,-1.0,1,-1,incongruent,hit,c,4,3.4641265894042585,30298,12979,10:44:57.612808,feet
2,10,feet1,1,cue,white,-1.0,-1,-1,c,c,-1.0,0.6387111737617488,-1,1,none,none,-1,-1,-1.0,37365,12979,10:44:57.612808,feet
2,11,feet1,1,cue,white,-1.0,-1,-1,c,c,-1.0,0.5834784515318461,-1,1,none,none,-1,-1,-1.0,40550,12979,10:44:57.612808,feet
2,12,feet1,1,cue,white,-1.0,-1,-1,c,c,-1.0,0.4753899375587025,-1,1,none,none,-1,-1,-1.0,43666,12979,10:44:57.612808,feet
2,13,feet1,1,cue,white,-1.0,-1,-1,c,c,-1.0,0.602251210448685,-1,1,none,none,-1,-1,-1.0,46682,12979,10:44:57.612808,feet
2,14,feet1,1,gabor,90,0.016072166246627374,3,4,-1,c,0.6846980587888538,-1.0,0,-1,incongruent,FA,3,1,1.6931666896425668,49614,12979,10:44:57.612808,feet
2,15,feet1,1,cue,black,-1.0,-1,-1,q,q,-1.0,0.29371334525512793,-1,1,none,none,-1,-1,-1.0,55214,12979,10:44:57.612808,feet
2,16,feet1,1,gabor,90,0.016072166246627374,3,4,-1,q,0.427544899602708,-1.0,0,-1,congruent,FA,4,4,0.9454941807439354,58049,12979,10:44:57.612808,feet
2,17,feet1,1,cue,white,-1.0,-1,-1,c,c,-1.0,0.5082111620504293,-1,1,none,none,-1,-1,-1.0,62848,12979,10:44:57.612808,feet
2,18,feet1,1,cue,black,-1.0,-1,-1,q,q,-1.0,0.5472066458819427,-1,1,none,none,-1,-1,-1.0,65697,12979,10:44:57.612808,feet
2,19,feet1,1,cue,black,-1.0,-1,-1,q,q,-1.0,0.3510027459496996,-1,1,none,none,-1,-1,-1.0,68581,12979,10:44:57.612808,feet
2,20,feet1,1,cue,black,-1.0,-1,-1,q,q,-1.0,0.4408706861495375,-1,1,none,none,-1,-1,-1.0,71364,12979,10:44:57.612808,feet
2,21,feet1,1,gabor,90,0.016072166246627374,3,4,-1,q,0.7226486915942587,-1.0,0,-1,congruent,FA,3,1,1.4815534450326595,74248,12979,10:44:57.612808,feet
2,22,feet1,1,gabor,90,0.016072166246627374,4,4,-1,c,0.4693212769070669,-1.0,1,-1,congruent,CR,4,4,3.645152309788955,82530,12979,10:44:57.612808,feet
2,23,feet1,1,cue,white,-1.0,-1,-1,c,c,-1.0,0.4677925918872461,-1,1,none,none,-1,-1,-1.0,89880,12979,10:44:57.612808,feet
2,24,feet1,1,cue,white,-1.0,-1,-1,c,c,-1.0,0.6653965384366529,-1,1,none,none,-1,-1,-1.0,96546,12979,10:44:57.612808,feet
2,25,feet1,1,cue,black,-1.0,-1,-1,q,q,-1.0,0.5172392739573297,-1,1,none,none,-1,-1,-1.0,99646,12979,10:44:57.612808,feet
2,26,feet1,1,cue,black,-1.0,-1,-1,q,q,-1.0,0.4162078243634824,-1,1,none,none,-1,-1,-1.0,102596,12979,10:44:57.612808,feet
2,27,feet1,1,cue,black,-1.0,-1,-1,q,q,-1.0,0.4938386045000698,-1,1,none,none,-1,-1,-1.0,105446,12979,10:44:57.612808,feet
2,28,feet1,1,cue,white,-1.0,-1,-1,c,c,-1.0,0.5726302022235359,-1,1,none,none,-1,-1,-1.0,108481,12979,10:44:57.612808,feet
2,29,feet1,1,gabor,0,0.016072166246627374,3,3,-1,c,0.5534807439830729,-1.0,1,-1,incongruent,hit,c,4,2.6543213479458245,111597,12979,10:44:57.612808,feet
2,30,feet1,1,cue,black,-1.0,-1,-1,q,q,-1.0,0.45022097005676187,-1,1,none,none,-1,-1,-1.0,118146,12979,10:44:57.612808,feet
2,31,feet1,1,cue,black,-1.0,-1,-1,q,q,-1.0,0.7328211092931269,-1,1,none,none,-1,-1,-1.0,124696,12979,10:44:57.612808,feet
2,32,feet1,1,cue,black,-1.0,-1,-1,q,q,-1.0,0.2855526785779148,-1,1,none,none,-1,-1,-1.0,127862,12979,10:44:57.612808,feet
2,33,feet1,1,gabor,0,0.016072166246627374,3,3,-1,q,0.4303081292946445,-1.0,1,-1,congruent,hit,4,2,2.7343125467750724,130679,12979,10:44:57.612808,feet
2,34,feet1,1,cue,white,-1.0,-1,-1,c,c,-1.0,0.3570936783253273,-1,1,none,none,-1,-1,-1.0,137078,12979,10:44:57.612808,feet
2,35,feet1,1,gabor,90,0.016072166246627374,3,4,-1,q,0.5769443886583758,-1.0,0,-1,congruent,FA,4,1,1.2218490215227575,139879,12979,10:44:57.612808,feet
2,36,feet1,1,gabor,0,0.016072166246627374,3,3,-1,c,0.3905458069834822,-1.0,1,-1,incongruent,hit,q,2,3.3535225226642074,144912,12979,10:44:57.612808,feet
2,37,feet1,2,gabor,0,0.016072166246627374,4,3,-1,q,0.3562611766610644,-1.0,0,-1,incongruent,miss,4,1,1.5472442774153023,169260,12979,10:44:57.612808,feet
2,38,feet1,2,gabor,90,0.016072166246627374,3,4,-1,c,0.7267136651230429,-1.0,0,-1,incongruent,FA,c,1,1.265657117601222,177410,12979,10:44:57.612808,feet
2,39,feet1,2,gabor,0,0.016072166246627374,3,3,-1,q,0.4264270894814217,-1.0,1,-1,congruent,hit,q,4,1.4043058921379272,182844,12979,10:44:57.612808,feet
2,40,feet1,2,cue,black,-1.0,-1,-1,q,q,-1.0,0.3182057131575675,-1,1,none,none,-1,-1,-1.0,187910,12979,10:44:57.612808,feet
2,41,feet1,2,gabor,90,0.016072166246627374,3,4,-1,q,0.6446473560586128,-1.0,0,-1,congruent,FA,3,3,0.5345820346296932,196327,12979,10:44:57.612808,feet
2,42,feet1,2,cue,white,-1.0,-1,-1,c,c,-1.0,0.3803714693076472,-1,1,none,none,-1,-1,-1.0,200743,12979,10:44:57.612808,feet
2,43,feet1,2,cue,black,-1.0,-1,-1,q,q,-1.0,0.29624118586934856,-1,1,none,none,-1,-1,-1.0,203459,12979,10:44:57.612808,feet
