start,accuracy_gabor,delta,orientation,pressed_gabor,expected_gabor,rt_gabor,trial,participant,response condition,date,expName,
0.03,1,0.03,0,n,n,0.5661645837637934,0,13,1,2021_Jun_18_1014,Motor,
0.025,1,0.025,90,x,x,1.1767928030602661,1,13,1,2021_Jun_18_1014,Motor,
0.025,0,0.023350000000000003,0,x,n,0.9713653004472462,2,13,1,2021_Jun_18_1014,Motor,
0.03,1,0.02835,90,x,x,0.3795373505597581,3,13,1,2021_Jun_18_1014,Motor,
0.03,0,0.0267,90,n,x,0.5371213162646882,4,13,1,2021_Jun_18_1014,Motor,
0.025,1,0.025,90,x,x,0.4010866217805642,5,13,1,2021_Jun_18_1014,Motor,
0.025,1,0.025,0,n,n,0.5867239224979812,6,13,1,2021_Jun_18_1014,Motor,
0.03,0,0.02835,0,x,n,0.7045316482721091,7,13,1,2021_Jun_18_1014,Motor,
0.03,1,0.03,90,x,x,0.6744016821940022,8,13,1,2021_Jun_18_1014,Motor,
0.025,1,0.025,0,n,n,0.5881888536213182,9,13,1,2021_Jun_18_1014,Motor,
0.03,1,0.03,0,n,n,1.1070232983568076,10,13,1,2021_Jun_18_1014,Motor,
0.025,1,0.023350000000000003,0,n,n,0.7645999682054025,11,13,1,2021_Jun_18_1014,Motor,
0.025,1,0.023350000000000003,90,x,x,0.4915060874319579,12,13,1,2021_Jun_18_1014,Motor,
0.03,1,0.03,90,x,x,0.6053106921156086,13,13,1,2021_Jun_18_1014,Motor,
0.03,1,0.02835,90,x,x,0.39406455219955205,14,13,1,2021_Jun_18_1014,Motor,
0.03,1,0.02835,0,n,n,0.5937283284271189,15,13,1,2021_Jun_18_1014,Motor,
0.025,1,0.023350000000000003,90,x,x,0.6484549296563955,16,13,1,2021_Jun_18_1014,Motor,
0.03,1,0.02835,0,n,n,0.4163123056517861,17,13,1,2021_Jun_18_1014,Motor,
0.025,0,0.021700000000000004,90,n,x,0.8241126510913546,18,13,1,2021_Jun_18_1014,Motor,
0.03,1,0.0267,0,n,n,0.5729405141966026,19,13,1,2021_Jun_18_1014,Motor,
0.025,1,0.023350000000000003,0,n,n,0.547682644079714,20,13,1,2021_Jun_18_1014,Motor,
0.03,0,0.0267,0,x,n,0.5392555461946813,21,13,1,2021_Jun_18_1014,Motor,
