start	accuracy_gabor	delta	orientation	pressed_gabor	expected_gabor	rt_gabor	trial	participant	response condition	date	expName	
0.0425	1	0.0425	0	x	x	0.3908006518613547	0	4	2	2021_May_20_1548	Motor	
0.025	1	0.025	0	x	x	0.4175352542079054	1	4	2	2021_May_20_1548	Motor	
0.025	1	0.0205	90	n	n	0.5274230981303845	2	4	2	2021_May_20_1548	Motor	
0.0425	1	0.038000000000000006	0	x	x	0.45817340110079385	3	4	2	2021_May_20_1548	Motor	
0.025	1	0.016	90	n	n	0.4021095695134136	4	4	2	2021_May_20_1548	Motor	
0.025	1	0.0115	90	n	n	0.46582173296337714	5	4	2	2021_May_20_1548	Motor	
0.0425	1	0.03350000000000001	0	x	x	0.3055519716399431	6	4	2	2021_May_20_1548	Motor	
0.025	0	0.007	0	n	x	0.3563317036787339	7	4	2	2021_May_20_1548	Motor	
0.0425	1	0.02900000000000001	0	x	x	0.35713232481793966	8	4	2	2021_May_20_1548	Motor	
0.0425	1	0.024500000000000008	90	n	n	0.514139314989734	9	4	2	2021_May_20_1548	Motor	
0.0425	1	0.020000000000000007	90	n	n	0.5036348583926156	10	4	2	2021_May_20_1548	Motor	
0.025	1	0.0115	0	x	x	0.45034190554724773	11	4	2	2021_May_20_1548	Motor	
0.0425	1	0.015500000000000007	0	x	x	0.6112095407916058	12	4	2	2021_May_20_1548	Motor	
0.025	1	0.0115	0	x	x	0.4700429455479025	13	4	2	2021_May_20_1548	Motor	
0.0425	1	0.011000000000000006	0	x	x	0.3617233206932724	14	4	2	2021_May_20_1548	Motor	
0.0425	0	0.006500000000000007	90	x	n	0.5584449595044134	15	4	2	2021_May_20_1548	Motor	
0.025	1	0.0115	90	n	n	0.41115754841666785	16	4	2	2021_May_20_1548	Motor	
0.025	1	0.007	0	x	x	0.37836241680633975	17	4	2	2021_May_20_1548	Motor	
0.0425	0	0.011000000000000006	0	n	x	0.3820003471300879	18	4	2	2021_May_20_1548	Motor	
0.025	1	0.007	0	x	x	0.3538307705784973	19	4	2	2021_May_20_1548	Motor	
0.0425	1	0.015500000000000007	90	n	n	0.4548000405484345	20	4	2	2021_May_20_1548	Motor	
0.0425	1	0.015500000000000007	0	x	x	0.4035537595009373	21	4	2	2021_May_20_1548	Motor	
0.025	1	0.007	90	n	n	0.38139671334283776	22	4	2	2021_May_20_1548	Motor	
0.025	0	0.0025000000000000005	0	n	x	0.5291345458208525	23	4	2	2021_May_20_1548	Motor	
0.0425	1	0.015500000000000007	0	x	x	0.40716097054610145	24	4	2	2021_May_20_1548	Motor	
0.0425	1	0.011000000000000006	90	n	n	0.6017522275287774	25	4	2	2021_May_20_1548	Motor	
0.025	1	0.007	90	n	n	0.47643869891544455	26	4	2	2021_May_20_1548	Motor	
