start,accuracy_gabor,delta,orientation,pressed_gabor,expected_gabor,rt_gabor,trial,participant,response condition,date,expName,
0.0425,1,0.0425,90,n,n,0.404232181304792,0,6,2,2021_May_21_1200,Motor,
0.025,1,0.025,90,n,n,0.5300429423517699,1,6,2,2021_May_21_1200,Motor,
0.0425,1,0.038000000000000006,0,x,x,0.3787079202008954,2,6,2,2021_May_21_1200,Motor,
0.025,1,0.0205,0,x,x,0.34160692637908596,3,6,2,2021_May_21_1200,Motor,
0.0425,0,0.03350000000000001,90,x,n,0.42247816882718325,4,6,2,2021_May_21_1200,Motor,
0.025,1,0.016,0,x,x,0.440291392060999,5,6,2,2021_May_21_1200,Motor,
0.0425,1,0.038000000000000006,90,n,n,0.3411288504789809,6,6,2,2021_May_21_1200,Motor,
0.025,1,0.0115,0,x,x,0.38607297703822496,7,6,2,2021_May_21_1200,Motor,
0.025,1,0.007,0,x,x,0.40080923465995966,8,6,2,2021_May_21_1200,Motor,
0.0425,0,0.038000000000000006,0,n,x,0.4586249308325705,9,6,2,2021_May_21_1200,Motor,
0.025,0,0.0025000000000000005,90,x,n,0.6264180518387548,10,6,2,2021_May_21_1200,Motor,
0.0425,1,0.0425,0,x,x,0.39230447559680215,11,6,2,2021_May_21_1200,Motor,
0.0425,1,0.0425,90,n,n,0.37500273597652267,12,6,2,2021_May_21_1200,Motor,
0.025,1,0.007,0,x,x,0.39410196418157284,13,6,2,2021_May_21_1200,Motor,
0.0425,1,0.0425,90,n,n,0.34877153693526,14,6,2,2021_May_21_1200,Motor,
0.025,0,0.007,90,x,n,0.49376216549558194,15,6,2,2021_May_21_1200,Motor,
0.0425,1,0.038000000000000006,90,n,n,0.4754700983684188,16,6,2,2021_May_21_1200,Motor,
0.025,0,0.0115,90,x,n,0.679312446216386,17,6,2,2021_May_21_1200,Motor,
0.025,1,0.016,0,x,x,0.6022097474491375,18,6,2,2021_May_21_1200,Motor,
0.0425,1,0.038000000000000006,0,x,x,0.3970694907320649,19,6,2,2021_May_21_1200,Motor,
0.0425,1,0.038000000000000006,90,n,n,0.46981344287985394,20,6,2,2021_May_21_1200,Motor,
0.025,0,0.016,90,x,n,0.5176467606613642,21,6,2,2021_May_21_1200,Motor,
0.0425,1,0.03350000000000001,0,x,x,0.5154752592842442,22,6,2,2021_May_21_1200,Motor,
0.025,0,0.0205,90,x,n,0.8254178172168167,23,6,2,2021_May_21_1200,Motor,
0.025,1,0.025,90,n,n,0.4582674298984557,24,6,2,2021_May_21_1200,Motor,
0.025,1,0.025,0,x,x,0.42576018868066967,25,6,2,2021_May_21_1200,Motor,
0.0425,1,0.03350000000000001,0,x,x,0.4025495077353298,26,6,2,2021_May_21_1200,Motor,
0.025,1,0.025,0,x,x,0.5653287837403695,27,6,2,2021_May_21_1200,Motor,
0.0425,1,0.03350000000000001,0,x,x,0.33210454387142363,28,6,2,2021_May_21_1200,Motor,
0.025,1,0.0205,90,n,n,0.7691169880527013,29,6,2,2021_May_21_1200,Motor,
0.0425,1,0.02900000000000001,0,x,x,0.43699862029984615,30,6,2,2021_May_21_1200,Motor,
0.0425,1,0.02900000000000001,0,x,x,0.5417241221739459,31,6,2,2021_May_21_1200,Motor,
0.025,1,0.0205,0,x,x,0.4385595669131135,32,6,2,2021_May_21_1200,Motor,
0.0425,1,0.02900000000000001,0,x,x,0.5273561173938788,33,6,2,2021_May_21_1200,Motor,
0.025,1,0.0205,0,x,x,0.45220719387111785,34,6,2,2021_May_21_1200,Motor,
0.025,0,0.016,90,x,n,0.7092872291527783,35,6,2,2021_May_21_1200,Motor,
0.0425,1,0.024500000000000008,90,n,n,0.5790044424579719,36,6,2,2021_May_21_1200,Motor,
0.025,1,0.0205,90,n,n,0.8096447684864643,37,6,2,2021_May_21_1200,Motor,
0.0425,0,0.024500000000000008,90,x,n,0.8684911118202763,38,6,2,2021_May_21_1200,Motor,
0.025,1,0.0205,90,n,n,0.5943623907480742,39,6,2,2021_May_21_1200,Motor,
