3,63,same1,2,gabor,0,0.02468824731780965,n,n,-1,x,0.5547093000495806,-1.0,1,-1,incongruent,hit,245473,40651,15:50:30.152415,same
3,64,same1,2,cue,right,-1.0,-1,-1,n,n,-1.0,0.3681959999958053,-1,1,none,none,248356,40651,15:50:30.152415,same
3,65,same1,2,gabor,0,0.02468824731780965,x,n,-1,x,0.3749324000673369,-1.0,0,-1,congruent,miss,251155,40651,15:50:30.152415,same
3,66,same1,2,cue,left,-1.0,-1,-1,n,x,-1.0,0.3447780000278726,-1,0,none,none,253855,40651,15:50:30.152415,same
3,67,same1,2,gabor,0,0.02468824731780965,x,n,-1,x,0.5792528999736533,-1.0,0,-1,congruent,miss,256538,40651,15:50:30.152415,same
3,68,same1,2,cue,left,-1.0,-1,-1,n,x,-1.0,0.3692169999703765,-1,0,none,none,259656,40651,15:50:30.152415,same
3,69,same1,2,gabor,90,0.02468824731780965,x,x,-1,x,0.5302163000451401,-1.0,1,-1,congruent,CR,262355,40651,15:50:30.152415,same
3,70,same1,2,gabor,90,0.02468824731780965,x,x,-1,x,0.4871076999697834,-1.0,1,-1,congruent,CR,265321,40651,15:50:30.152415,same
3,71,same1,2,gabor,90,0.02468824731780965,x,x,-1,x,0.4412208000430837,-1.0,1,-1,congruent,CR,268138,40651,15:50:30.152415,same
3,72,same1,2,gabor,90,0.02468824731780965,x,x,-1,x,0.3157857999904081,-1.0,1,-1,congruent,CR,270922,40651,15:50:30.152415,same
3,73,same1,2,cue,right,-1.0,-1,-1,n,n,-1.0,0.3938754999544472,-1,1,none,none,276005,40651,15:50:30.152415,same
3,74,same1,2,cue,right,-1.0,-1,-1,x,n,-1.0,0.3531438000500202,-1,0,none,none,278838,40651,15:50:30.152415,same
3,75,same1,2,gabor,0,0.02468824731780965,n,n,-1,n,0.5290352000156417,-1.0,1,-1,congruent,hit,281721,40651,15:50:30.152415,same
3,76,same1,2,gabor,0,0.02468824731780965,n,n,-1,n,0.8196351000806317,-1.0,1,-1,congruent,hit,284588,40651,15:50:30.152415,same
3,77,same1,2,cue,left,-1.0,-1,-1,x,x,-1.0,0.2322074000257999,-1,1,none,none,287737,40651,15:50:30.152415,same
3,78,same1,2,cue,right,-1.0,-1,-1,n,n,-1.0,0.3773287000367418,-1,1,none,none,290404,40651,15:50:30.152415,same
