start,accuracy_gabor,delta,orientation,pressed_gabor,expected_gabor,rt_gabor,trial,participant,response condition,date,expName,
0.025,1,0.025,0,x,x,0.3510109368723988,0,8,2,2021_Jun_09_1017,Motor,
0.0165,0,0.0165,0,n,x,0.5816475425637009,1,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.01815,90,n,n,0.5965886880437665,2,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.023350000000000003,90,n,n,0.6783783078068382,3,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.021700000000000004,90,n,n,0.41822228400235417,4,8,2,2021_Jun_09_1017,Motor,
0.0165,0,0.0165,0,n,x,0.3030084270978932,5,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.01815,90,n,n,0.29687338003191144,6,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.020050000000000005,0,x,x,0.32665045706619367,7,8,2,2021_Jun_09_1017,Motor,
0.0165,0,0.01815,0,n,x,0.3404807124442186,8,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.018400000000000007,90,n,n,0.4253703031006353,9,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.016750000000000008,0,x,x,0.31514911578062765,10,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.019799999999999998,90,n,n,0.46011816215082035,11,8,2,2021_Jun_09_1017,Motor,
0.025,0,0.015100000000000008,0,n,x,0.39868935703543684,12,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.016750000000000008,0,x,x,0.44846207191574194,13,8,2,2021_Jun_09_1017,Motor,
0.0165,0,0.019799999999999998,0,n,x,0.46329569951512894,14,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.021449999999999997,0,x,x,0.6311675904245249,15,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.016750000000000008,90,n,n,0.433149989747335,16,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.016750000000000008,0,x,x,0.37678335684643116,17,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.021449999999999997,90,n,n,0.42463687755787305,18,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.021449999999999997,90,n,n,0.425435581813872,19,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.015100000000000008,0,x,x,0.6592190054749381,20,8,2,2021_Jun_09_1017,Motor,
0.0165,0,0.019799999999999998,0,n,x,0.34718982819413213,21,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.015100000000000008,0,x,x,0.3521218269745532,22,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.015100000000000008,90,n,n,0.29192141364512736,23,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.021449999999999997,0,x,x,0.2506368514464157,24,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.013450000000000007,90,n,n,0.322482219230551,25,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.021449999999999997,90,n,n,0.34440204314694256,26,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.013450000000000007,90,n,n,0.469284445465064,27,8,2,2021_Jun_09_1017,Motor,
0.0165,0,0.021449999999999997,90,x,n,0.39204628798358954,28,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.013450000000000007,90,n,n,0.5149603451015992,29,8,2,2021_Jun_09_1017,Motor,
0.0165,0,0.023099999999999996,0,n,x,0.5196415968248402,30,8,2,2021_Jun_09_1017,Motor,
0.0165,0,0.024749999999999994,0,n,x,0.5054761160548651,31,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.011800000000000007,90,n,n,0.35930478938394117,32,8,2,2021_Jun_09_1017,Motor,
0.025,0,0.011800000000000007,0,n,x,0.3240880755759008,33,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.026399999999999993,0,x,x,0.38101840936519693,34,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.013450000000000007,90,n,n,0.3918804032535945,35,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.026399999999999993,90,n,n,0.5467288068817879,36,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.026399999999999993,0,x,x,0.37051237646005575,37,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.013450000000000007,90,n,n,0.3744498348448815,38,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.024749999999999994,0,x,x,0.4125407319970691,39,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.013450000000000007,0,x,x,0.4041708489842222,40,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.011800000000000007,90,n,n,0.46616527495007176,41,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.024749999999999994,0,x,x,0.558797304987479,42,8,2,2021_Jun_09_1017,Motor,
0.025,0,0.011800000000000007,0,n,x,0.33559824868723354,43,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.024749999999999994,90,n,n,0.39236922561781284,44,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.013450000000000007,0,x,x,0.3711797553047518,45,8,2,2021_Jun_09_1017,Motor,
0.0165,0,0.023099999999999996,0,n,x,0.6352617177209368,46,8,2,2021_Jun_09_1017,Motor,
0.025,0,0.013450000000000007,0,n,x,0.5708800108131982,47,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.015100000000000008,90,n,n,0.5348415532033641,48,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.024749999999999994,90,n,n,0.3984543536678302,49,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.015100000000000008,90,n,n,0.5052902637183934,50,8,2,2021_Jun_09_1017,Motor,
0.0165,0,0.024749999999999994,0,n,x,0.4831738356773485,51,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.015100000000000008,90,n,n,0.4340815553844095,52,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.026399999999999993,90,n,n,0.39484213687183,53,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.026399999999999993,90,n,n,0.43764922905836556,54,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.013450000000000007,90,n,n,0.654530457895703,55,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.026399999999999993,90,n,n,0.38235777496356604,56,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.013450000000000007,90,n,n,0.39714762742596577,57,8,2,2021_Jun_09_1017,Motor,
0.025,0,0.013450000000000007,0,n,x,0.5590365322718753,58,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.024749999999999994,90,n,n,0.36407551134357163,59,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.015100000000000008,90,n,n,0.3826914643858572,60,8,2,2021_Jun_09_1017,Motor,
0.0165,0,0.024749999999999994,0,n,x,0.4015512526217435,61,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.026399999999999993,0,x,x,0.4273428722173094,62,8,2,2021_Jun_09_1017,Motor,
0.025,0,0.015100000000000008,90,x,n,0.38122038938365677,63,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.026399999999999993,90,n,n,0.37210479307032074,64,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.026399999999999993,0,x,x,0.4807569873181592,65,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.016750000000000008,0,x,x,0.3515723338061889,66,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.016750000000000008,90,n,n,0.4482516440635891,67,8,2,2021_Jun_09_1017,Motor,
0.0165,0,0.024749999999999994,90,x,n,0.35212221096696794,68,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.026399999999999993,90,n,n,0.31599466711315927,69,8,2,2021_Jun_09_1017,Motor,
0.0165,1,0.026399999999999993,90,n,n,0.4386337856508362,70,8,2,2021_Jun_09_1017,Motor,
0.025,1,0.016750000000000008,90,n,n,0.3993809274031719,71,8,2,2021_Jun_09_1017,Motor,
