start,accuracy_gabor,delta,orientation,pressed_gabor,expected_gabor,rt_gabor,trial,participant,response condition,date,expName,
0.065,0,0.065,0,3,4,0.038273956790476404,0,9,1,2021_Apr_17_1018,Motor,
0.05,1,0.05,0,4,4,0.4298001036019059,1,9,1,2021_Apr_17_1018,Motor,
0.065,1,0.0695,90,3,3,0.4288378115497835,2,9,1,2021_Apr_17_1018,Motor,
0.05,1,0.045500000000000006,90,3,3,0.4053780068265951,3,9,1,2021_Apr_17_1018,Motor,
0.05,1,0.04100000000000001,90,3,3,0.42430743579893715,4,9,1,2021_Apr_17_1018,Motor,
0.065,1,0.065,0,4,4,0.30500510905665124,5,9,1,2021_Apr_17_1018,Motor,
0.05,1,0.03650000000000001,90,3,3,0.333620433768715,6,9,1,2021_Apr_17_1018,Motor,
0.065,1,0.065,90,3,3,0.5153676811949026,7,9,1,2021_Apr_17_1018,Motor,
0.05,1,0.032000000000000015,90,3,3,0.4461786522458624,8,9,1,2021_Apr_17_1018,Motor,
0.065,1,0.065,90,3,3,0.5089572647865452,9,9,1,2021_Apr_17_1018,Motor,
0.05,1,0.027500000000000014,0,4,4,0.5006007605409195,10,9,1,2021_Apr_17_1018,Motor,
