3,1,same2,1,cue,right,-1,-1,-1,n,n,-1,0.42746124733503166,-1,1,none,none,-1,-1,-1,0,22391,11:01:17.427118,same
3,2,same2,1,cue,right,-1,-1,-1,n,n,-1,0.2813557903209585,-1,1,none,none,-1,-1,-1,2850,22391,11:01:17.427118,same
3,3,same2,1,cue,left,-1,-1,-1,x,x,-1,0.2762310076614085,-1,1,none,none,-1,-1,-1,5583,22391,11:01:17.427118,same
3,4,same2,1,gabor,0,0.019584279838878414,n,n,-1,n,0.9710065401841348,-1,1,-1,congruent,hit,n,3,1.6179372001006413,8217,22391,11:01:17.427118,same
3,5,same2,1,cue,left,-1,-1,-1,x,x,-1,0.3736974926732728,-1,1,none,none,-1,-1,-1,13349,22391,11:01:17.427118,same
3,6,same2,1,cue,right,-1,-1,-1,n,n,-1,0.4805115413205385,-1,1,none,none,-1,-1,-1,16083,22391,11:01:17.427118,same
3,7,same2,1,gabor,90,0.019584279838878414,n,x,-1,x,0.9993176428301922,-1,0,-1,incongruent,FA,i,3,2.902407180993123,18915,22391,11:01:17.427118,same
3,8,same2,1,cue,left,-1,-1,-1,x,x,-1,0.2950639887444595,-1,1,none,none,-1,-1,-1,25333,22391,11:01:17.427118,same
3,9,same2,1,cue,left,-1,-1,-1,x,x,-1,0.21280135841652736,-1,1,none,none,-1,-1,-1,28184,22391,11:01:17.427118,same
3,10,same2,1,cue,right,-1,-1,-1,n,n,-1,0.25470162137571606,-1,1,none,none,-1,-1,-1,30749,22391,11:01:17.427118,same
3,11,same2,1,cue,left,-1,-1,-1,x,x,-1,0.23054917272384046,-1,1,none,none,-1,-1,-1,33349,22391,11:01:17.427118,same
3,12,same2,1,gabor,90,0.019584279838878414,n,x,-1,n,0.8032845302677742,-1,0,-1,congruent,FA,x,3,0.7773714695599665,36032,22391,11:01:17.427118,same
3,13,same2,1,gabor,0,0.019584279838878414,n,n,-1,n,0.7232778641337063,-1,1,-1,congruent,hit,i,3,0.7322487297478801,40234,22391,11:01:17.427118,same
3,14,same2,1,cue,right,-1,-1,-1,n,n,-1,0.2737795905704843,-1,1,none,none,-1,-1,-1,46865,22391,11:01:17.427118,same
3,15,same2,1,gabor,0,0.019584279838878414,n,n,-1,x,0.8004640950339308,-1,1,-1,incongruent,hit,i,3,1.854551172563788,49699,22391,11:01:17.427118,same
3,16,same2,1,gabor,90,0.019584279838878414,x,x,-1,n,0.9841053402801663,-1,1,-1,incongruent,CR,x,3,4.350090315366742,57732,22391,11:01:17.427118,same
3,17,same2,1,cue,left,-1,-1,-1,x,x,-1,0.36971701185120764,-1,1,none,none,-1,-1,-1,65699,22391,11:01:17.427118,same
3,18,same2,1,gabor,90,0.019584279838878414,x,x,-1,x,0.8285140818247783,-1,1,-1,congruent,CR,n,3,1.4264943506814234,68615,22391,11:01:17.427118,same
