subject_id,trial,effector_order,block,condition,stim1,gabor.contrast,pressed_gabor,expected_gabor,pressed_cue,expected_cue,rt_gabor,rt_cue,accuracy_gabor,accuracy_cue,congruency,SDT,pressed_conf,conf,rt_conf,trial_start_time_rel2bloc,bloc_start_time_rel2exp,exp_start_date,effector
3,1,other1,1,cue,left,-1,-1,-1,x,z,-1,0.5225957373604615,-1,0,none,none,-1,-1,-1,2749,
3,2,other1,1,cue,left,-1,-1,-1,z,z,-1,0.7312557215091147,-1,1,none,none,-1,-1,-1,11749,
3,3,other1,1,cue,left,-1,-1,-1,z,z,-1,0.19505200813455303,-1,1,none,none,-1,-1,-1,15349,
3,4,other1,1,cue,left,-1,-1,-1,z,z,-1,0.2746670004853513,-1,1,none,none,-1,-1,-1,21165,
3,5,other1,1,cue,left,-1,-1,-1,z,z,-1,0.11534024931916065,-1,1,none,none,-1,-1,-1,27148,
3,6,other1,1,gabor,0,0.016098281078557555,x,n,-1,i,1.4203800157283695,-1,0,-1,incongruent,miss,z,1,1.9773558794076962,43931,
3,7,other1,1,cue,left,-1,-1,-1,x,z,-1,0.4442149014212191,-1,0,none,none,-1,-1,-1,49966,
3,8,other1,1,gabor,0,0.016098281078557555,z,n,-1,i,1.2126658085680901,-1,0,-1,otherWEincongruent,miss,z,1,0.7777892549293028,71364,
3,9,other1,1,gabor,90,0.016098281078557555,z,x,-1,z,0.9213131209189669,-1,0,-1,otherWEcongruent,FA,x,4,0.2581448947239551,82064,
3,10,other1,1,cue,left,-1,-1,-1,x,z,-1,0.4130595559190624,-1,0,none,none,-1,-1,-1,85764,
3,11,other1,1,cue,left,-1,-1,-1,z,z,-1,0.34180295890291745,-1,1,none,none,-1,-1,-1,89147,
3,12,other1,1,gabor,90,0.016098281078557555,x,x,-1,i,1.4216015003412394,-1,1,-1,incongruent,CR,z,2,2.499419785209284,92547,
3,13,other1,1,gabor,0,0.016098281078557555,n,n,-1,z,1.3061890601666164,-1,1,-1,incongruent,hit,z,2,3.5079843852718113,101646,
3,14,other1,1,cue,left,-1,-1,-1,z,z,-1,0.4526577754159007,-1,1,none,none,-1,-1,-1,108979,
subject_id,trial,effector_order,block,condition,stim1,gabor.contrast,pressed_gabor,expected_gabor,pressed_cue,expected_cue,rt_gabor,rt_cue,accuracy_gabor,accuracy_cue,congruency,SDT,pressed_conf,conf,rt_conf,trial_start_time_rel2bloc,bloc_start_time_rel2exp,exp_start_date,effector
3,1,other1,1,cue,right,-1,-1,-1,i,i,-1,0.1879953521383868,-1,1,none,none,-1,-1,-1,0,
3,2,other1,1,cue,left,-1,-1,-1,z,z,-1,0.18773001234967523,-1,1,none,none,-1,-1,-1,6015,
3,3,other1,1,cue,left,-1,-1,-1,z,z,-1,0.18558156644940027,-1,1,none,none,-1,-1,-1,9266,
3,4,other1,1,cue,left,-1,-1,-1,z,z,-1,0.18623320410733868,-1,1,none,none,-1,-1,-1,15065,
3,5,other1,1,cue,right,-1,-1,-1,i,i,-1,0.1441770396222637,-1,1,none,none,-1,-1,-1,18115,
3,6,other1,1,gabor,90,0.016098281078557555,x,x,-1,z,1.1024269182807984,-1,1,-1,congruent,CR,x,2,1.7363182971566857,29564,
3,7,other1,1,gabor,0,0.016098281078557555,n,n,-1,i,0.8761466058012957,-1,1,-1,congruent,hit,n,3,0.9751517543909358,35033,
3,8,other1,1,gabor,90,0.016098281078557555,x,x,-1,z,1.119774994931504,-1,1,-1,congruent,CR,n,2,2.384466601745771,42147,
3,9,other1,1,gabor,90,0.016098281078557555,x,x,-1,z,1.0183910040977935,-1,1,-1,congruent,CR,x,4,1.7353279768749417,48281,
3,10,other1,1,cue,right,-1,-1,-1,i,i,-1,0.39107513685576123,-1,1,none,none,-1,-1,-1,53564,
