"subject_id","trial","block","condition","stim1","size","position","gabor.contrast","response","expected_response","rt_gabor","max_speed","x_pos","y_pos","center_dist","total_dist","accuracy_gabor","avr_speed","move_start_time","OOZ_time","SDT","pressed_conf","conf","rt_conf","trial_start_time_rel2exp","exp_start_date"
14,83,4,"B",90,"big","mid",0.03087,"right","right",1.8837,187.301041894098,15.0012,-0.113,0.112966488179486,17.4406476130966,1,7.96395107698601,1.25550709999516,1.28760169999441,"CR","BR",1,1.2224,553677,NA
14,84,4,"B",0,"big","up",0.03087,"left","left",1.1661,113.651393812825,-12.0868,8.8561,0.168035049013825,15.5322147133086,1,12.8499721602099,0.472684200009098,0.619086600010633,"hit","BL",3,1.8087,559028,NA
14,85,4,"B",0,"small","down",0.03087,"left","left",2.9496,111.534004529979,-12.0868,-9.0594,0.1051802368597,16.4304103180412,1,5.12107479754962,1.95198569999775,2.05254039999272,"hit","TR",1,0.947,564243,NA
14,86,4,"B",90,"big","up",0.03087,"right","right",2.8674,159.046470703722,11.9512,8.8561,0.151935646395413,27.5910999262239,1,5.18760500495771,1.52189969999017,1.58621459999995,"CR","BL",1,2.1234,570478,NA
14,87,4,"B",0,"big","down",0.03087,"right","left",1.6005,79.5151554099292,12.0868,-8.7431,0.271117148067791,16.6058430139012,0,9.32066942927351,0.671186099993065,0.941915899995365,"miss","TL",1,1.143,577610,NA
14,88,4,"B",0,"big","up",0.03087,"right","left",2.4668,129.215322237931,12.1094,8.8561,0.180740579704334,19.6813607993206,0,6.08175276960888,1.00184670000453,1.08580729999812,"miss","BR",1,1.3607,582594,NA
14,89,4,"B",90,"small","up",0.03087,"right","right",1.5163,179.297368034735,12.0868,9.1724,0.193004190465336,18.1370364915078,1,10.0066822891277,0.652097400001367,0.703977000011946,"CR","BR",1,1.0621,588661,NA
14,90,4,"B",0,"small","up",0.03087,"left","left",1.2656,123.655871646258,-12.2675,8.9013,0.285144794830472,15.4404533164792,1,11.9757052939521,0.719242300008773,0.769187400001101,"hit","BR",2,1.5637,593477,NA
14,91,4,"B",0,"big","down",0.03087,"left","left",1.2169,186.710719282114,-11.8383,-9.2628,0.308550466686459,16.7369742900342,1,12.3524394125343,0.655406799996854,0.73601090000011,"hit","TL",2,1.5617,603793,NA
14,92,4,"B",90,"small","down",0.03087,"right","right",1.0326,118.8738882205,12.2901,-8.9917,0.290226420910048,16.561045624824,1,14.7466799042408,0.554641599999741,0.642304299995885,"CR","TL",2,2.5793,608909,NA
14,93,4,"B",0,"small","down",0.03087,"left","left",1.4501,138.63424615322,-12.132,-9.082,0.155378188773044,15.3638885141536,1,10.4507495632118,0.618584099996951,0.655925099999877,"hit","BR",3,0.9608,614661,NA
14,94,4,"B",0,"big","mid",0.03087,"left","left",1.4163,110.93342701988,-15.1141,0.2033,0.233165262566871,15.2663844230171,1,10.6721663586188,0.838796999989427,0.889121200001682,"hit","TL",3,3.89,619410,NA
14,95,4,"B",90,"small","mid",0.03087,"right","right",1.9005,100.237189796894,15.1819,-0.0226,0.183293941579159,15.8754822932509,1,7.98838931028963,1.20188999999664,1.25262649999058,"CR","BR",1,1.1079,626961,NA
14,96,4,"B",0,"small","mid",0.03087,"right","left",2.2491,211.91576607452,14.9108,0.0452,0.0999992827589766,28.60635200194,0,6.62983701741658,1.30468169999949,1.35496270000294,"miss","TL",1,1.395,632211,NA
14,97,5,"B",0,"big","up",0.03087,"left","left",1.267,73.6616105478395,-11.9738,8.9465,0.0595862038767773,15.1864798913251,1,11.7975204955535,0.702811200011638,0.788877600003616,"hit","TL",2,1.9057,673910,NA
14,98,5,"B",90,"big","down",0.03087,"right","right",1.2166,181.811157651932,11.9286,-9.1046,0.126643146081037,21.1167097119132,1,12.3341253186025,0.505389000012656,0.555645600004937,"CR","BL",2,1.2577,679325,NA
14,99,5,"B",90,"small","mid",0.03087,"right","right",1.5005,97.2320153657623,14.9334,0.0452,0.0804948559880807,15.0671174682603,1,9.95219484038951,0.754495800007135,0.839569900010247,"CR","TR",1,0.9233,684144,NA
14,100,5,"B",0,"small","up",0.03087,"left","left",1.4503,78.6257547788169,-12.0642,8.8335,0.178430203852571,15.6285917403108,1,10.3098025046742,0.672476299994742,0.835282799991546,"hit","TL",1,1.2412,688809,NA
14,101,5,"B",90,"big","down",0.03087,"right","right",1.8337,142.498005545643,11.9512,-9.0368,0.061126246948409,18.3076680445814,1,8.1709446338222,0.922102099997574,0.971835399992415,"CR","BL",1,1.2071,693642,NA
14,102,5,"B",90,"big","up",0.03087,"right","right",1.5501,227.603692914655,11.9964,8.8335,0.166524650259907,17.1846644642845,1,9.61100797395444,0.671320399997057,0.921884299998055,"CR","TL",1,1.4764,698827,NA
14,103,5,"B",0,"small","up",0.03087,"left","left",1.9655,122.123839275664,-11.8383,8.9465,0.17036249053066,19.6113338624168,1,7.54946862430905,0.538008999996237,0.606043200008571,"hit","TL",3,1.6314,704192,NA
14,104,5,"B",0,"small","down",0.03087,"left","left",1.3005,91.9925950397682,-11.906,-9.0368,0.100924520934522,19.9429555023438,1,11.4935174196287,0.0882117000001017,0.502553799989983,"hit","TL",2,1.2087,710025,NA
14,105,5,"B",90,"big","mid",0.03087,"right","right",1.1664,131.940430209645,14.2104,0.0452,0.790856138409159,14.4778122205363,1,12.1829377345615,0.553032499999972,0.602731599996332,"CR","BL",2,2.4268,714876,NA
14,106,5,"B",90,"small","mid",0.03087,"right","right",1.2334,165.878726332339,14.8882,-0.113,0.158932588709712,18.4510788896122,1,12.0716910746893,0.522377799992682,0.568354599992745,"CR","TL",2,2.4263,720808,NA
14,107,5,"B",0,"small","mid",0.03087,"left","left",0.9002,137.658313877715,-14.9334,-0.1581,0.171602947220262,15.1320802338284,1,16.5896723596916,0.372451400005957,0.472431500005769,"hit","TR",3,5.0602,726708,NA
14,108,5,"B",90,"small","down",0.03087,"right","right",1.1844,143.138057210518,11.8834,-8.9691,0.12058647484429,19.0423169636816,1,12.5707131883466,0.569369399992866,0.61995449999813,"CR","TR",1,1.5911,735009,NA
14,109,5,"B",0,"big","mid",0.03087,"left","left",1.7166,185.408608246163,-15.6111,-0.113,0.621498144147098,20.4350737306557,1,9.09471350850444,1.08745020000788,1.26907449999999,"hit","BR",2,1.9425,740026,NA
14,110,5,"B",0,"small","mid",0.03087,"left","left",1.5333,97.5593996248769,-15.1819,-0.0678,0.194113100085502,15.6146913487816,1,9.90173791220882,0.589241599998786,0.639377900006366,"hit","TL",2,4.3586,746025,NA
14,111,5,"B",0,"small","down",0.03087,"left","left",1.2332,187.48873515934,-11.9738,-8.8561,0.146256556067078,17.8626555956189,1,12.0764472162952,0.571530499990331,0.621185899988632,"hit","TR",2,4.1607,754161,NA
14,112,5,"B",0,"big","mid",0.03087,"left","left",1.3152,155.084218572633,-15.4304,-0.113,0.444985854604264,15.6830523127476,1,11.7322410143786,0.838037299996358,0.888506499992218,"hit","TL",1,1.1963,761893,NA
14,113,5,"B",90,"big","mid",0.03087,"right","right",1.0173,141.927421206398,14.8204,-0.1356,0.22499459623078,15.0923870006519,1,14.5693095742401,0.3372961999994,0.573167899987311,"CR","BL",2,1.0073,766642,NA
14,114,5,"B",90,"small","down",0.03087,"right","right",2.0991,179.703134308783,12.0416,-8.9013,0.107114859794214,19.5854622397779,1,7.13372342358132,1.41937809999217,1.46934460000193,"CR","BR",2,2.9632,771010,NA
14,115,5,"B",90,"small","up",0.03087,"right","right",1.4002,122.166909711541,12.0642,9.195,0.205280324799633,15.5886492087046,1,10.833086150768,0.85611809999682,0.919134600000689,"CR","BR",2,1.496,778208,NA
14,116,5,"B",0,"big","down",0.03087,"left","left",1.1499,139.017842776614,-12.132,-8.9691,0.135538847792709,16.5983526576292,1,13.1209034608833,0.655531399999745,0.705784399993718,"hit","BL",2,2.0111,783242,NA
14,117,5,"B",0,"big","down",0.03087,"right","left",1.7166,146.586699556285,11.9286,-8.698,0.310355564957374,15.2053421360498,0,8.60021164904099,1.15564970001287,1.2056142000074,"miss","TL",2,2.108,788743,NA
14,118,5,"B",0,"big","up",0.03087,"right","left",1.3501,149.406248316989,12.4483,8.9013,0.458991069168341,16.052545257299,0,11.3352144511997,0.889226700004656,0.956696299996111,"miss","BR",2,4.5784,794809,NA
14,119,5,"B",90,"big","up",0.03087,"right","right",1.0004,157.343966763243,12.0416,8.9465,0.0677862393207179,15.3466151796102,1,14.9957806089204,0.585217800005921,0.622620299996925,"CR","BR",2,3.343,803076,NA
14,120,5,"B",90,"small","up",0.03087,"left","right",2.332,186.809664909701,-12.0642,8.8109,0.199675429263197,18.6252456315221,0,6.40623230442162,1.15582469999208,1.23773779999465,"FA","BR",1,5.7626,809758,NA
14,121,6,"B",0,"big","up",0.03087,"left","left",1.9665,133.678833402109,-12.1997,8.9465,0.206785582146756,18.640166594936,1,7.69294632823461,0.603962300010608,1.41928509999707,"hit","BR",1,0.9671,836557,NA
14,122,6,"B",0,"small","mid",0.03087,"right","left",2.567,113.226755635214,14.9108,-0.1807,0.201554102144215,16.1660536350467,0,5.80899018524417,1.60469100000046,1.63520830000925,"miss","BR",1,1.194,841625,NA
14,123,6,"B",90,"small","down",0.03087,"right","right",1.1672,154.521780943868,11.7931,-9.1046,0.231864246386128,15.2019430919526,1,12.7647270651352,0.755908899998758,0.788374399999157,"CR","BL",2,1.3733,847724,NA
14,124,6,"B",90,"small","up",0.03087,"right","right",1.3667,190.538101129669,12.2223,9.1272,0.256151283340284,21.5644839547617,1,11.1610846621753,0.705298100001528,0.751746699999785,"CR","BL",2,1.1778,852408,NA
14,125,6,"B",90,"small","mid",0.03087,"right","right",1.9836,125.14555715826,14.7978,0.113,0.231587132024152,15.3829170389288,1,7.46038504566328,1.2189098999952,1.26946619999944,"CR","TL",1,1.7783,857193,NA
14,126,6,"B",0,"small","mid",0.03087,"right","left",2.5825,175.34473702996,15.2497,-0.0226,0.250692688933732,23.315018717125,0,5.90503532521964,1.53882649999287,1.56856289999268,"miss","BR",1,1.4471,863290,NA
14,127,6,"B",90,"big","down",0.03087,"right","right",1.8499,138.322323452076,11.1605,-9.1724,0.857017261585903,14.9930271830574,1,7.80923211410099,1.33773949999886,1.36912360000133,"CR","BL",1,1.8941,874906,NA
14,128,6,"B",0,"big","mid",0.03087,"left","left",1,143.964519600115,-14.9108,0.6552,0.661216636299539,15.0299603363432,1,14.9248675466076,0.588311599989538,0.638097999995807,"hit","BR",2,1.7276,880991,NA
14,129,6,"B",0,"big","mid",0.03087,"left","left",2.4169,230.379975776892,-14.3234,-0.0226,0.676980859172464,45.3167823382946,1,5.92633077228918,0.10283299999719,1.00705879999441,"hit","-1",0,0.9298,886058,NA
14,130,6,"B",0,"small","down",0.03087,"right","left",2.3847,164.992348635739,11.8157,-8.7883,0.280679463542386,18.6756964717159,0,6.17499460118892,0.889037800006918,0.9196202000021,"miss","-1",0,1.2269,891540,NA
14,131,6,"B",0,"small","up",0.03087,"right","left",1.4848,151.426583605171,12.1094,8.9917,0.109687284173659,18.5561423930593,0,10.1578754011392,0.773484100005589,0.856079800010775,"miss","TR",1,1.1238,897392,NA
14,132,6,"B",90,"big","down",0.03087,"left","right",1.7176,225.585853191539,-11.9964,-9.082,0.0821058139193873,17.47169765904,0,8.76030889337438,0.639143499996862,0.693142799995258,"FA","-1",0,1.5263,902342,NA
14,133,6,"B",0,"big","up",0.03087,"left","left",1.8657,119.012155972615,-11.8157,9.5565,0.586196320980842,15.4122399436245,1,8.14538102393409,0.51939929999935,1.47182500000054,"hit","BR",2,1.397,907724,NA
14,134,6,"B",90,"big","up",0.03087,"right","right",1.35,146.295565957658,12.0642,8.8787,0.137236579641186,21.1815071266237,1,11.0953811907017,0.722296699997969,0.754759799994645,"CR","TL",2,1.3588,913324,NA
14,135,6,"B",90,"big","mid",0.03087,"left","right",1.9165,225.901765388014,-14.3912,0.2485,0.657593856252595,15.2446729263816,0,7.51034356838226,1.3749106000032,1.43919280001137,"FA","TL",1,1.1077,918274,NA
14,136,6,"B",90,"small","mid",0.03087,"right","right",1.6339,154.943704040968,14.8656,-0.1807,0.225227319543126,17.6237593129861,1,9.09883708111436,1.03609880000295,1.08480290000443,"CR","BR",2,1.2598,923439,NA
14,137,6,"B",0,"small","up",0.03087,"left","left",1.5661,131.320544590884,-12.0642,9.1498,0.162975103524559,15.7014623920788,1,9.66810289622036,0.639306299999589,0.686045099995681,"hit","TL",2,2.1127,928674,NA
14,138,6,"B",90,"big","mid",0.03087,"left","right",2.0489,103.756493587502,-15.6337,0.1581,0.65317240792321,15.6506715907923,0,7.63064307906941,1.46943690000626,1.55250659999729,"FA","TR",1,0.9459,934492,NA
14,139,6,"B",90,"small","up",0.03087,"right","right",1.6015,141.413211603977,12.0642,9.1498,0.162975103524559,16.4699322447284,1,9.45447406852573,0.603562099990086,0.755166599992663,"CR","TL",1,1.9401,939723,NA
14,140,6,"B",90,"small","down",0.03087,"right","right",2.2005,110.375781495447,12.1546,-8.9239,0.172281100714047,20.0404275286279,1,6.85243317717823,0.50555840000743,0.57333220000146,"CR","TR",2,1.0293,945407,NA
14,141,6,"B",0,"big","down",0.03087,"right","left",2.4667,160.691105554921,12.2223,-9.0143,0.222786469873078,20.2204487224761,0,6.156692699998,1.33817550000094,1.38823570001114,"miss","-1",0,1.7833,950975,NA
14,142,6,"B",0,"big","down",0.03087,"right","left",1.2834,132.966575567758,12.2901,-9.2628,0.391416376828037,15.8565129620625,0,11.9918190705402,0.0733728999912273,0.655067200001213,"miss","BR",1,1.4279,957473,NA
14,143,6,"B",0,"small","down",0.03087,"left","left",1.7674,103.582613174156,-11.906,-8.9465,0.108135641697358,15.1732778255431,1,8.42644397490892,0.670543999993242,0.757182799992734,"hit","TR",1,3.6262,962524,NA
14,144,6,"B",90,"big","up",0.03087,"right","right",1.3337,170.406706716014,11.7253,8.8109,0.333479359413091,16.2344136212145,1,10.9970084282555,0.785097300002235,0.855499800003599,"CR","BL",1,1.39,970158,NA
14,145,7,"B",90,"big","down",0.03087,"right","right",2.2007,140.641855477961,12.2449,-9.1498,0.287102861415527,16.9062056868823,1,6.94581912313857,1.47015919999103,1.52009059999546,"CR","TR",1,1.2624,991872,NA
14,146,7,"B",0,"small","down",0.03087,"right","left",2.8679,123.954671507716,12.0416,-9.2402,0.243746999127856,20.4397505200839,0,5.29244438172434,0.0749528000014834,1.73940160000348,"miss","BR",1,1.99,997573,NA
14,147,7,"B",0,"small","up",0.03087,"left","left",2.3331,148.458936170042,-11.7705,9.082,0.243729772503462,19.6097937767718,1,6.37215586443001,0.405524800007697,1.25189369999862,"hit","BR",1,1.0586,1009922,NA
14,148,7,"B",90,"small","up",0.03087,"right","right",1.7335,127.817311984027,12.1546,8.8561,0.211168975030198,15.5574728594261,1,8.67560304971248,0.552886400007992,0.78925070000696,"CR","TR",2,1.1091,1015456,NA
14,149,7,"B",90,"big","mid",0.03087,"right","right",1.3014,103.522933548338,14.843,0.0226,0.15860261857372,14.8955893516377,1,11.4055970710864,0.586167500005104,0.653723800001899,"CR","BL",2,1.1754,1020639,NA
14,150,7,"B",90,"small","down",0.03087,"left","right",2.0336,147.840660447626,-12.1094,-9.0368,0.115408555021994,15.666803446099,0,7.43007222971331,1.20862160000252,1.23541960000875,"FA","TR",1,1.1224,1025256,NA
14,151,7,"B",0,"big","up",0.03087,"right","left",1.1843,220.644146887086,12.0642,9.1046,0.122739494837722,16.9168879234395,0,12.7619582530395,0.606180999995559,0.656396199992741,"miss","TR",2,1.4442,1030756,NA
14,152,7,"B",0,"big","mid",0.03087,"left","left",1.2331,117.63318966612,-14.8656,-0.0452,0.141785563192204,15.0815994188166,1,12.0554949817563,0.639110300005996,0.7019650000002,"hit","TL",2,1.3433,1035623,NA
14,153,7,"B",90,"small","mid",0.03087,"right","right",1.8835,165.983698541967,15.1367,0.113,0.177342263946034,16.6198470786874,1,8.0367334348131,0.0758078999933787,1.05683109999518,"CR","BR",2,1.2617,1040540,NA
14,154,7,"B",0,"small","down",0.03087,"left","left",1.2489,179.147666992497,-12.0642,-8.9691,0.0712505501496951,16.049097840987,1,12.0365200868671,0.535504900006345,0.569143200002145,"hit","BR",3,1.0303,1045823,NA
14,155,7,"B",0,"small","mid",0.03087,"right","left",2.4513,197.851859642681,14.8656,-0.113,0.175560860582102,18.3981858689374,0,6.06452043982532,0.23574770000414,1.22200290000183,"miss","TR",2,1.2927,1050240,NA
14,156,7,"B",0,"big","up",0.03087,"left","left",1.3835,116.676099953079,-12.0416,9.0368,0.0555645225104014,15.8441254985071,1,10.8824131934777,0.671440200007055,0.702856400006567,"hit","BL",3,1.4077,1056123,NA
14,157,7,"B",90,"small","mid",0.03087,"right","right",1.6348,124.830371345918,15.2497,0.0226,0.250692688933732,18.4277294991058,1,9.32833424089628,0.653485300004832,0.722371900003054,"CR","TL",2,2.1266,1061057,NA
14,158,7,"B",0,"big","mid",0.03087,"left","left",1.1828,102.378583776481,-14.843,0.0452,0.163358503284597,14.867755735347,1,12.5493412281377,0.456258300007903,0.55297829999472,"hit","BR",2,1.2283,1067057,NA
14,159,7,"B",90,"big","up",0.03087,"right","right",1.4504,155.332719303258,11.8383,9.1046,0.192623003245698,15.3845389052168,1,10.2965076131026,0.871848100010538,0.921930800002883,"CR","TL",2,1.1567,1071706,NA
14,160,7,"B",90,"big","up",0.03087,"right","right",2.0669,95.2274972570682,12.1094,8.9691,0.113659989243796,17.7281664979328,1,7.29081456775376,0.652753799993661,1.23601769999368,"CR","BL",1,2.1763,1076555,NA
14,161,7,"B",90,"big","mid",0.03087,"right","right",1.9176,123.110530379989,15.34,-0.0226,0.340790734063038,18.1706855245356,1,7.99978227228068,0.820425099998829,1.00294390000636,"CR","BL",1,1.2283,1083038,NA
14,162,7,"B",0,"small","up",0.03087,"right","left",2.8672,220.569409635047,11.9738,8.7883,0.213283375832055,24.0788114234492,0,5.18025635750967,1.38574820000213,1.65551579999737,"miss","BL",1,1.027,1088424,NA
14,163,7,"B",0,"small","mid",0.03087,"right","left",1.9342,162.794608517419,14.956,-0.1581,0.164158287741457,17.3553201005205,0,7.73263737760925,0.6058289000066,1.35308000000077,"miss","BR",1,1.2123,1094656,NA
14,164,7,"B",0,"big","down",0.03087,"left","left",2.8667,88.0615249338722,-11.8609,-9.082,0.161522095265506,16.9333565425583,1,5.21113669614687,1.58530479999899,1.98536350000359,"hit","TL",1,1.1419,1099938,NA
14,165,7,"B",90,"small","down",0.03087,"right","right",2.5004,151.76794111614,11.8383,-9.1272,0.205769697578763,18.2383129812797,1,5.9783366762512,1.32126709999284,1.40478799999983,"CR","BL",1,1.3254,1106089,NA
14,166,7,"B",90,"small","up",0.03087,"right","right",1.6341,111.920166867064,12.1771,9.1046,0.205732627756016,15.6914290428896,1,9.30471203201964,1.05369899999641,1.10406969999894,"CR","TR",1,1.4783,1112057,NA
14,167,7,"B",90,"big","down",0.03087,"right","right",1.6015,205.703992633653,12.2223,-9.2176,0.311081556378513,17.6403485277884,1,9.55879709449155,0.653131699989899,0.740319299991825,"CR","BR",2,1.742,1117506,NA
14,168,7,"B",0,"big","down",0.03087,"left","left",1.2998,215.469488984604,-11.8157,-8.8335,0.248383324307416,15.7903560693065,1,11.3499698408914,0.656253299996024,0.688257499990868,"hit","BL",2,1.3949,1123191,NA
14,169,8,"B",0,"big","up",0.03087,"left","left",1.9168,115.177484965183,-11.9738,8.9013,0.102123134695001,22.3504046791425,1,7.78370690609104,0.705795000001672,1.06925479999336,"hit","TL",1,1.7133,1151071,NA
14,170,8,"B",90,"big","mid",0.03087,"right","right",1.4848,150.18999621042,15.1367,-0.113,0.177342263946034,17.7052169035647,1,10.1948731617353,0.603834499997902,0.659719899995252,"CR","TL",2,1.7097,1157039,NA
14,171,8,"B",0,"big","down",0.03087,"left","left",1.4342,133.085355216792,-12.3805,-8.6754,0.50014625628181,15.3822511908613,1,10.5405385929435,0.885973600001307,0.93868819999625,"hit","TR",1,1.1763,1162573,NA
14,172,8,"B",90,"big","mid",0.03087,"right","right",1.4843,172.71143345918,15.2045,-0.113,0.233614198924074,17.9552543821542,1,10.243706026262,0.786082800012082,0.852903200007859,"CR","TL",1,0.9259,1167421,NA
14,173,8,"B",90,"small","down",0.03087,"right","right",1.584,254.24005326814,12.1546,-9.2402,0.285603740972937,16.8633722516867,1,9.63923121000139,0.671467699998175,0.721635199995944,"CR","TR",3,1.2247,1171973,NA
14,174,8,"B",90,"small","up",0.03087,"left","right",1.982,136.817970498199,-12.0868,9.1498,0.173122665102886,15.7523549799053,0,7.64861973695175,0.655052800007979,0.704212600001483,"FA","-1",0,1.0295,1177122,NA
14,175,8,"B",0,"small","mid",0.03087,"right","left",2.5666,113.039490555297,15.0238,-0.1356,0.137617789283002,16.5552792539765,0,5.85387069462955,1.50488310000219,1.5852206999989,"miss","BL",1,1.0608,1182270,NA
14,176,8,"B",90,"big","up",0.03087,"right","right",1.3672,150.552607512953,12.3353,9.1046,0.351233677514435,18.5028137715308,1,11.2135536983587,0.705237900008797,0.73827670000901,"CR","TR",2,1.7272,1188038,NA
14,177,8,"B",0,"small","down",0.03087,"left","left",1.2319,91.7877919322682,-11.8383,-9.1272,0.205769697578763,16.3931080119493,1,12.1339606540427,0.369237300008535,0.455635200007237,"hit","BL",2,2.4627,1193471,NA
14,178,8,"B",90,"small","down",0.03087,"right","right",1.3845,65.8021402648103,11.7479,-8.9239,0.263344499997088,15.271224359112,1,10.6558284081577,0.723515600009705,0.806301999997231,"CR","TR",2,2.441,1199404,NA
14,179,8,"B",0,"small","mid",0.03087,"left","left",2.3168,171.211188113056,-15.0915,-0.0678,0.113890217853268,19.4495542235219,1,6.5139670693227,1.17202850000467,1.63684610000928,"hit","TR",1,1.3317,1205572,NA
14,180,8,"B",0,"small","down",0.03087,"left","left",2.2833,215.214824883738,-11.8834,-9.2628,0.287452969587717,21.8049743974735,1,6.59867906654582,1.55608589999611,1.60581360000651,"hit","BL",1,1.5263,1211354,NA
14,181,8,"B",90,"small","mid",0.03087,"right","right",1.1324,145.40842889492,15.0463,0.1581,0.16479532064129,15.1814809249705,1,13.2882842685137,0.55181389999052,0.689107999991393,"CR","BR",2,1.6637,1217504,NA
14,182,8,"B",90,"small","mid",0.03087,"right","right",1.2499,147.731834662007,14.9108,-0.0452,0.0999992827589766,15.1524316325613,1,11.9296667665262,0.568537900006049,0.63805140000477,"CR","TL",3,2.1116,1222440,NA
14,183,8,"B",0,"big","up",0.03087,"left","left",1.1679,143.185587192958,-12.4257,9.3305,0.538927375937701,16.0670000359051,1,13.3049663486909,0.670375699992292,0.720269299999927,"hit","TL",2,2.9951,1228138,NA
14,184,8,"B",0,"big","mid",0.03087,"left","left",0.9997,132.616064305244,-13.6908,-0.3389,1.35233144721588,13.8157101813832,1,13.6993368912253,0.452504200002295,0.504812799990759,"hit","BR",3,4.112,1234437,NA
14,185,8,"B",0,"small","up",0.03087,"left","left",2.1172,173.5885728254,-11.9964,9.195,0.195020853364856,25.447333165172,1,7.13904866522071,0.886545299988938,0.919906800001627,"hit","BL",2,4.3409,1241887,NA
14,186,8,"B",90,"big","down",0.03087,"right","right",1.3172,77.6455854343695,12.2675,-8.6528,0.438323663287409,15.214426065048,1,11.3972475758257,0.669454699993366,0.752425400001812,"CR","TR",1,2.7236,1250686,NA
14,187,8,"B",0,"big","mid",0.03087,"right","left",1.5168,152.794692714293,15.0915,-0.0904,0.128622723506375,18.6967205974086,0,9.94992299858041,0.55530049999652,0.735748999999487,"miss","-1",0,1.0272,1256970,NA
14,188,8,"B",0,"big","down",0.03087,"right","left",1.5158,203.930818881789,11.4994,-8.4946,0.711346588299387,25.2216266680666,0,9.43178532209334,0.27124429999094,0.904699699996854,"miss","TL",1,1.7793,1261855,NA
14,189,8,"B",90,"small","up",0.03087,"left","right",1.6168,97.6895242164824,-12.132,9.2176,0.254469887769903,16.6273824296949,0,9.4236978713627,0.102717700006906,0.905702799995197,"FA","BR",2,1.211,1267388,NA
14,190,8,"B",90,"big","up",0.03087,"right","right",2.5821,199.37821990744,12.1997,9.4661,0.507087833944943,28.4683324927357,1,5.98027216185357,1.88890679999895,1.90252180000243,"CR","BR",1,1.1461,1272454,NA
14,191,8,"B",0,"small","up",0.03087,"left","left",1.9832,136.866701482887,-12.2449,8.9691,0.246868000277024,15.7358505723046,1,7.65345475044727,1.287553999995,1.33771279999928,"hit","TR",1,1.0744,1278421,NA
14,192,8,"B",90,"big","down",0.03087,"right","right",1.6824,131.691283395491,12.4934,-9.0368,0.494809057063095,19.1634008748677,1,9.16475626734452,0.955853599996772,1.01990379999916,"CR","TR",2,1.0799,1283620,NA
15,1,1,"A",0,"big","down",0.03337,"right","right",1.5504,85.3170701401819,12.7645,-8.585,0.869911999387649,15.4784143369575,1,9.92195752652789,0.806314000000384,1.03752390000045,"hit","TL",1,1.2044,0,NA
15,2,1,"A",0,"small","down",0.03337,"right","right",1.5332,80.8319522893795,12.019,-9.0368,0.0414542719259865,15.5763644334298,1,9.80784522191662,0.60183859999961,0.669220899999345,"hit","TR",1,0.9105,4966,NA
15,3,1,"A",90,"big","up",0.03337,"right","left",1.3842,47.2417043572158,10.912,7.7491,1.65787174967383,13.5833482765675,0,9.66890108252386,0.552756100000806,0.654768700000204,"FA","BR",1,0.9616,9548,NA
15,4,1,"A",90,"small","mid",0.03337,"left","left",1.6334,48.351761256826,-14.9786,-0.0678,0.0710843794312689,15.0651120673408,1,9.17039228370434,0.538120000000163,0.702462499999456,"CR","BR",1,1.1119,14230,NA
15,5,1,"A",0,"small","up",0.03337,"right","right",1.6823,50.8430997233077,12.1094,8.8787,0.163327373853488,15.984583691893,1,8.92578039689326,0.555767599999854,0.66938349999964,"hit","BL",1,1.0462,19215,NA
15,6,1,"A",90,"small","up",0.03337,"right","left",1.6839,79.6862896324913,11.9738,9.1046,0.107845996179868,15.2654758821538,0,8.93286104733058,0.689104199999747,0.751958900000318,"FA","BL",1,0.6764,24080,NA
15,7,1,"A",0,"big","mid",0.03337,"left","right",1.4995,54.3655072659865,-13.4197,-1.1296,1.94250321862242,13.9117524513048,0,8.98124260402749,0.605879400000049,0.718245199999728,"miss","BR",1,1.0127,28679,NA
15,8,1,"A",0,"big","up",0.03337,"right","right",1.5009,54.5149170116897,11.9286,8.2461,0.757251230895603,14.6450741037351,1,9.66155880473004,0.755254400000013,0.889911399999619,"hit","TL",1,1.3599,33430,NA
15,9,1,"A",90,"big","mid",0.03337,"left","left",1.1173,76.0953322850695,-13.239,-0.9489,2.00039004589266,13.4080527524013,1,11.8790085048724,0.402997299999697,0.552698200000123,"CR","TR",1,0.9744,38530,NA
15,10,1,"A",90,"big","down",0.03337,"right","left",1.1005,83.6936026706401,10.9346,-8.6754,1.1137794635308,14.2106885330719,0,12.6833349871216,0.371586600000228,0.52073079999991,"FA","TL",1,1.0234,42864,NA
15,11,1,"A",0,"big","up",0.03337,"right","right",1.6837,68.3602199104354,11.6575,6.868,2.15933053867351,13.8182559418852,1,8.03601849919021,0.637745600000017,0.687919399999373,"hit","BL",1,1.06,52379,NA
15,12,1,"A",90,"big","down",0.03337,"left","left",1.6013,45.5101521556424,-10.3246,-8.9465,1.67626161692142,13.8774896941977,1,8.53129847605243,0.636614500000178,0.820980500000587,"CR","TR",1,1.1448,57465,NA
15,13,1,"A",0,"big","down",0.03337,"right","right",1.3834,70.6939659370216,11.0249,-9.0594,0.976861274957695,14.4817064303052,1,10.3150445742782,0.605669099999432,0.687642500000038,"hit","TR",1,1.1751,62445,NA
15,14,1,"A",0,"small","down",0.03337,"right","right",1.6001,76.7517409550268,12.1771,-9.082,0.195215710721313,16.0610990223807,1,9.49363919307244,0.705529200000456,0.886050000000068,"hit","TR",2,1.0754,67346,NA
