start,accuracy_gabor,delta,orientation,pressed_gabor,expected_gabor,rt_gabor,trial,participant,response condition,date,expName,
0.06,0,0.06,0,n,x,0.0039163237597676925,0,3,2,2021_May_20_1433,Motor,
0.04,0,0.04,90,x,n,0.013640126748214243,1,3,2,2021_May_20_1433,Motor,
0.04,1,0.0445,0,x,x,0.7125040511054976,2,3,2,2021_May_20_1433,Motor,
0.04,1,0.04,90,n,n,0.6422559775855916,3,3,2,2021_May_20_1433,Motor,
0.06,0,0.0645,90,x,n,0.5352403860197228,4,3,2,2021_May_20_1433,Motor,
0.04,0,0.04,0,n,x,0.6097016083076596,5,3,2,2021_May_20_1433,Motor,
0.04,1,0.0445,90,n,n,0.8004852109697822,6,3,2,2021_May_20_1433,Motor,
0.06,1,0.069,0,x,x,0.5901365011050075,7,3,2,2021_May_20_1433,Motor,
0.04,1,0.0445,90,n,n,0.5571985248607234,8,3,2,2021_May_20_1433,Motor,
0.06,1,0.0645,0,x,x,0.3898882893481641,9,3,2,2021_May_20_1433,Motor,
0.06,1,0.0645,0,x,x,0.4036328616384708,10,3,2,2021_May_20_1433,Motor,
0.04,1,0.0445,0,x,x,0.386511472883285,11,3,2,2021_May_20_1433,Motor,
0.04,1,0.04,0,x,x,0.36530442034927546,12,3,2,2021_May_20_1433,Motor,
0.06,1,0.0645,90,n,n,0.6639280431663792,13,3,2,2021_May_20_1433,Motor,
0.04,1,0.04,0,x,x,0.35757161047513364,14,3,2,2021_May_20_1433,Motor,
0.06,1,0.060000000000000005,90,n,n,0.5503895972215105,15,3,2,2021_May_20_1433,Motor,
0.04,1,0.04,0,x,x,0.5381402857201465,16,3,2,2021_May_20_1433,Motor,
0.06,1,0.060000000000000005,0,x,x,0.5910219842480728,17,3,2,2021_May_20_1433,Motor,
0.04,1,0.035500000000000004,0,x,x,0.3697375959382043,18,3,2,2021_May_20_1433,Motor,
0.04,1,0.035500000000000004,0,x,x,0.49256785504258005,19,3,2,2021_May_20_1433,Motor,
0.06,1,0.060000000000000005,0,x,x,0.27536145068734186,20,3,2,2021_May_20_1433,Motor,
0.06,1,0.05550000000000001,0,x,x,0.45117708587713423,21,3,2,2021_May_20_1433,Motor,
0.04,0,0.035500000000000004,90,x,n,0.3428954761257046,22,3,2,2021_May_20_1433,Motor,
0.06,1,0.05550000000000001,0,x,x,0.4558514077907603,23,3,2,2021_May_20_1433,Motor,
0.04,1,0.04,0,x,x,0.4126136421255069,24,3,2,2021_May_20_1433,Motor,
0.04,0,0.04,90,x,n,0.3985169501283963,25,3,2,2021_May_20_1433,Motor,
0.06,1,0.05550000000000001,90,n,n,0.5651590413763188,26,3,2,2021_May_20_1433,Motor,
0.06,1,0.05100000000000001,0,x,x,0.4720934572542319,27,3,2,2021_May_20_1433,Motor,
0.04,1,0.0445,0,x,x,0.4357702167399111,28,3,2,2021_May_20_1433,Motor,
0.04,1,0.0445,90,n,n,0.49261431794730015,29,3,2,2021_May_20_1433,Motor,
0.06,1,0.05100000000000001,0,x,x,0.32354578784725163,30,3,2,2021_May_20_1433,Motor,
0.06,1,0.05100000000000001,0,x,x,0.532257928258332,31,3,2,2021_May_20_1433,Motor,
0.04,1,0.0445,90,n,n,0.46912635913759004,32,3,2,2021_May_20_1433,Motor,
0.04,1,0.04,90,n,n,0.47689488017203985,33,3,2,2021_May_20_1433,Motor,
0.06,1,0.046500000000000014,0,x,x,0.48867956261892687,34,3,2,2021_May_20_1433,Motor,
