start	accuracy_gabor	delta	orientation	pressed_gabor	expected_gabor	rt_gabor	trial	participant	response condition	date	expName	
0.025	1	0.025	0	x	x	0.39524953459931567	0	12	2	2021_Jun_17_1114	Motor	
0.025	1	0.023350000000000003	0	x	x	0.5136674950699671	1	12	2	2021_Jun_17_1114	Motor	
0.0165	1	0.0165	90	n	n	0.4713682624433204	2	12	2	2021_Jun_17_1114	Motor	
0.0165	1	0.01485	90	n	n	0.6462701904001733	3	12	2	2021_Jun_17_1114	Motor	
0.025	1	0.021700000000000004	90	n	n	0.5032885238051676	4	12	2	2021_Jun_17_1114	Motor	
0.0165	1	0.0132	0	x	x	0.33070284708446707	5	12	2	2021_Jun_17_1114	Motor	
0.025	1	0.020050000000000005	0	x	x	0.45560800058956374	6	12	2	2021_Jun_17_1114	Motor	
0.0165	1	0.01155	90	n	n	0.4753226316797736	7	12	2	2021_Jun_17_1114	Motor	
0.0165	1	0.009899999999999999	90	n	n	0.47415413822545815	8	12	2	2021_Jun_17_1114	Motor	
0.025	1	0.018400000000000007	90	n	n	0.4899201599873777	9	12	2	2021_Jun_17_1114	Motor	
0.025	1	0.016750000000000008	90	n	n	0.6487999422470239	10	12	2	2021_Jun_17_1114	Motor	
0.0165	1	0.008249999999999999	0	x	x	0.4166383791152839	11	12	2	2021_Jun_17_1114	Motor	
0.025	1	0.015100000000000008	0	x	x	0.38651636121176125	12	12	2	2021_Jun_17_1114	Motor	
0.0165	1	0.006599999999999998	0	x	x	0.6853304344358548	13	12	2	2021_Jun_17_1114	Motor	
0.025	0	0.013450000000000007	0	n	x	0.6603013276981073	14	12	2	2021_Jun_17_1114	Motor	
0.0165	1	0.004949999999999998	90	n	n	0.5240629780728341	15	12	2	2021_Jun_17_1114	Motor	
0.025	0	0.015100000000000008	90	x	n	0.49861454998972476	16	12	2	2021_Jun_17_1114	Motor	
0.025	1	0.016750000000000008	0	x	x	0.4723605026938458	17	12	2	2021_Jun_17_1114	Motor	
